timestamp,velocity_front_left_wheel_joint,position_front_left_wheel_joint,velocity_front_right_wheel_joint,position_front_right_wheel_joint,velocity_rear_left_wheel_joint,position_rear_left_wheel_joint,velocity_rear_right_wheel_joint,position_rear_right_wheel_joint
1764241717.452074,-10.030274348811723,16.683281881508005,-4.597209076538706,17.031638894043603,-10.030274348811723,16.181957705296966,-4.388245027605128,17.048201499780593
1764241717.4921544,-10.013023437143039,16.28222750019867,-4.172093098809599,16.864532901831378,-10.013023437143039,15.780903323987632,-4.38069775375008,16.872740207957758
1764241717.532248,-10.040262786627164,15.881173118889334,-3.974270686373252,16.705782209229767,-10.040262786627164,15.379848942678297,-3.765098544985187,16.722344814966757
1764241717.582857,-10.022318533900513,15.48011873758,-3.3407728446335043,16.57209741545999,-10.23111683669011,14.97043926175835,-3.549571147423099,16.580304721586366
1764241717.61217,-10.02615575111774,15.079064356270665,-3.1331736722242938,16.44676792130082,-10.02615575111774,14.569384880449016,-3.342051917039247,16.446619927816588
1764241717.6522017,-10.241985089932246,14.669654675350719,-2.926281454266356,16.329793726752264,-10.032964986056077,14.168330499139682,-2.717261350390188,16.338001032878644
1764241717.6922534,-9.815968818859087,14.276955593651994,-2.2973544044138285,16.23788543103554,-10.233669619661601,13.758920818219735,-2.2973544044138285,16.24609273716192
1764241717.732491,-9.607318460128358,13.892611811563881,-2.088547491332252,16.15433243492943,-9.816173209261583,13.36622173652101,-2.297402240465477,16.154184441445196
1764241717.7733228,-9.185646111571508,13.52497862869699,-1.6701174748311831,16.08749003804454,-9.185646111571508,12.99858855365412,-1.878882159185081,16.078986744949695
1764241717.8123279,-8.5667326313491,13.182411344661933,-1.2536681899535267,16.037358240380872,-8.148843234697923,12.672731868840284,-1.4626128882791143,16.02049964767542
1764241717.8522954,-7.304928529083584,12.889975858290542,-1.043561218440512,15.995581742327817,-7.304928529083584,12.380296382468893,-1.043561218440512,15.978723149622363
1764241717.8924809,-6.481682996744315,12.630961570361597,-0.8363461931282986,15.962160543885371,-6.27259644846224,12.129637394150558,-0.8363461931282986,15.945301951179918
1764241717.932658,-5.639201003891046,12.405368480875095,-0.4177185928808182,15.94544994466415,-5.430341707450637,11.912399604274668,-0.4177185928808182,15.928591351958696
1764241717.9763136,-4.596489560007503,12.22155188944165,-0.20893134363670465,15.937094645053538,-4.596489560007503,11.728583012841224,0.0,15.928591351958696
