timestamp,voltage,current,temperature,percentage
1764241672.7319982,12.0,0.38999998569488525,28.799999237060547,83.33333587646484
1764241673.2517722,12.0,0.27000001072883606,28.799999237060547,83.33333587646484
1764241673.7728388,12.0,0.18000000715255737,28.799999237060547,83.33333587646484
1764241674.2917187,12.0,0.23999999463558197,28.799999237060547,83.33333587646484
1764241674.8118014,12.0,0.20999999344348907,28.799999237060547,83.33333587646484
1764241675.3318202,12.0,0.18000000715255737,28.799999237060547,83.33333587646484
1764241675.8517535,12.0,0.20999999344348907,28.799999237060547,83.33333587646484
1764241676.3750443,12.0,1.9800000190734863,28.799999237060547,83.33333587646484
1764241676.8919494,12.0,0.33000001311302185,28.799999237060547,83.33333587646484
1764241677.4122546,12.0,0.27000001072883606,28.799999237060547,83.33333587646484
1764241677.933784,12.0,0.20999999344348907,28.899999618530273,83.33333587646484
1764241678.4533837,12.0,0.27000001072883606,28.899999618530273,83.33333587646484
1764241678.9736524,12.0,1.6799999475479126,28.899999618530273,83.33333587646484
1764241679.4916701,12.0,0.15000000596046448,28.899999618530273,83.33333587646484
1764241680.0119858,11.899999618530273,0.20999999344348907,28.899999618530273,80.55555725097656
1764241680.5319064,11.899999618530273,0.11999999731779099,28.899999618530273,80.55555725097656
1764241681.05283,12.0,0.15000000596046448,28.899999618530273,83.33333587646484
1764241681.5861266,12.0,0.11999999731779099,28.799999237060547,83.33333587646484
1764241682.0930274,12.0,3.0,28.799999237060547,83.33333587646484
1764241682.6129704,11.899999618530273,2.7300000190734863,28.799999237060547,80.55555725097656
1764241683.132965,11.899999618530273,0.27000001072883606,28.799999237060547,80.55555725097656
1764241683.6526875,12.0,0.0,28.799999237060547,83.33333587646484
1764241684.173876,12.0,0.33000001311302185,28.799999237060547,83.33333587646484
1764241684.692811,11.899999618530273,0.9599999785423279,28.799999237060547,80.55555725097656
1764241685.2130396,11.899999618530273,0.6899999976158142,28.799999237060547,80.55555725097656
1764241685.7329466,11.800000190734863,0.8399999737739563,28.799999237060547,77.77777862548828
1764241686.2523654,11.800000190734863,0.8700000047683716,28.799999237060547,77.77777862548828
1764241686.7770653,11.800000190734863,1.0199999809265137,28.799999237060547,77.77777862548828
1764241687.2921607,11.800000190734863,2.190000057220459,28.799999237060547,77.77777862548828
1764241687.8120916,12.0,0.27000001072883606,28.799999237060547,83.33333587646484
1764241688.3321917,12.0,0.11999999731779099,28.799999237060547,83.33333587646484
1764241688.8517768,12.0,0.27000001072883606,28.799999237060547,83.33333587646484
1764241689.3728368,12.0,0.23999999463558197,28.799999237060547,83.33333587646484
1764241689.8917494,12.0,0.18000000715255737,28.799999237060547,83.33333587646484
1764241690.4120998,12.0,0.18000000715255737,28.799999237060547,83.33333587646484
1764241690.9349034,12.0,0.11999999731779099,28.799999237060547,83.33333587646484
1764241691.4525492,12.0,0.18000000715255737,28.799999237060547,83.33333587646484
1764241691.9779785,12.0,0.36000001430511475,28.799999237060547,83.33333587646484
1764241692.4916534,12.0,0.18000000715255737,28.799999237060547,83.33333587646484
1764241693.0117989,12.0,0.30000001192092896,28.799999237060547,83.33333587646484
1764241693.5316353,12.0,2.9100000858306885,28.799999237060547,83.33333587646484
