timestamp,voltage,current,temperature,percentage
1764241672.7324655,12.100000381469727,0.15000000596046448,28.200000762939453,86.11111450195312
1764241673.2520266,12.100000381469727,0.0,28.200000762939453,86.11111450195312
1764241673.7730973,12.100000381469727,0.27000001072883606,28.200000762939453,86.11111450195312
1764241674.291933,12.100000381469727,0.33000001311302185,28.200000762939453,86.11111450195312
1764241674.8120444,12.100000381469727,0.0,28.200000762939453,86.11111450195312
1764241675.3320427,12.100000381469727,0.30000001192092896,28.200000762939453,86.11111450195312
1764241675.852003,12.100000381469727,0.11999999731779099,28.200000762939453,86.11111450195312
1764241676.3752644,12.100000381469727,1.0199999809265137,28.200000762939453,86.11111450195312
1764241676.892164,12.100000381469727,0.15000000596046448,28.200000762939453,86.11111450195312
1764241677.4125016,12.100000381469727,0.36000001430511475,28.200000762939453,86.11111450195312
1764241677.9341073,12.100000381469727,0.11999999731779099,28.299999237060547,86.11111450195312
1764241678.4536319,12.100000381469727,0.27000001072883606,28.299999237060547,86.11111450195312
1764241678.9738848,12.100000381469727,1.2599999904632568,28.299999237060547,86.11111450195312
1764241679.4918642,12.100000381469727,0.0,28.299999237060547,86.11111450195312
1764241680.0123382,12.0,0.0,28.299999237060547,83.33333587646484
1764241680.5321605,12.0,0.0,28.299999237060547,83.33333587646484
1764241681.0530214,12.100000381469727,0.23999999463558197,28.299999237060547,86.11111450195312
1764241681.5863328,12.100000381469727,0.27000001072883606,28.200000762939453,86.11111450195312
1764241682.0932872,12.100000381469727,2.6700000762939453,28.200000762939453,86.11111450195312
1764241682.613223,11.899999618530273,2.549999952316284,28.200000762939453,80.55555725097656
1764241683.133256,11.899999618530273,0.0,28.200000762939453,80.55555725097656
1764241683.6529255,12.100000381469727,0.20999999344348907,28.200000762939453,86.11111450195312
1764241684.1740856,12.100000381469727,2.940000057220459,28.200000762939453,86.11111450195312
1764241684.693078,12.0,1.7699999809265137,28.200000762939453,83.33333587646484
1764241685.2133272,12.0,1.9500000476837158,28.200000762939453,83.33333587646484
1764241685.7332401,11.800000190734863,2.430000066757202,28.299999237060547,77.77777862548828
1764241686.252612,11.800000190734863,2.5799999237060547,28.299999237060547,77.77777862548828
1764241686.7772996,12.0,1.6200000047683716,28.299999237060547,83.33333587646484
1764241687.292379,12.0,1.9199999570846558,28.299999237060547,83.33333587646484
1764241687.8123527,12.100000381469727,0.11999999731779099,28.299999237060547,86.11111450195312
1764241688.3324697,12.100000381469727,0.36000001430511475,28.299999237060547,86.11111450195312
1764241688.851997,12.100000381469727,0.15000000596046448,28.299999237060547,86.11111450195312
1764241689.373082,12.100000381469727,0.0,28.299999237060547,86.11111450195312
1764241689.891941,12.100000381469727,0.33000001311302185,28.299999237060547,86.11111450195312
1764241690.4123328,12.100000381469727,0.18000000715255737,28.299999237060547,86.11111450195312
1764241690.9351745,12.100000381469727,0.27000001072883606,28.299999237060547,86.11111450195312
1764241691.4527752,12.100000381469727,0.30000001192092896,28.299999237060547,86.11111450195312
1764241691.9783156,12.100000381469727,0.30000001192092896,28.299999237060547,86.11111450195312
1764241692.4918733,12.100000381469727,0.15000000596046448,28.299999237060547,86.11111450195312
1764241693.0120435,12.100000381469727,0.0,28.299999237060547,86.11111450195312
1764241693.5319617,12.100000381469727,2.9700000286102295,28.299999237060547,86.11111450195312
1764241694.0519602,11.899999618530273,0.7200000286102295,28.299999237060547,80.55555725097656
1764241694.5755193,12.100000381469727,0.30000001192092896,28.299999237060547,86.11111450195312
1764241695.0919776,12.100000381469727,1.0499999523162842,28.299999237060547,86.11111450195312
1764241695.6120105,11.899999618530273,0.5699999928474426,28.299999237060547,80.55555725097656
1764241696.1319535,11.899999618530273,2.9700000286102295,28.299999237060547,80.55555725097656
1764241696.6518438,11.800000190734863,2.5199999809265137,28.299999237060547,77.77777862548828
1764241697.1835485,11.800000190734863,0.5099999904632568,28.299999237060547,77.77777862548828
1764241697.693484,12.0,0.6600000262260437,28.299999237060547,83.33333587646484
1764241698.2131996,12.0,0.30000001192092896,28.299999237060547,83.33333587646484
1764241698.733432,11.899999618530273,2.490000009536743,28.299999237060547,80.55555725097656
1764241699.2532687,11.899999618530273,0.8399999737739563,28.299999237060547,80.55555725097656
1764241699.7740293,11.699999809265137,2.2200000286102295,28.299999237060547,75.0
1764241700.2928913,11.699999809265137,2.880000114440918,28.299999237060547,75.0
1764241700.8127425,12.100000381469727,0.0,28.299999237060547,86.11111450195312
1764241701.3333812,12.100000381469727,0.15000000596046448,28.299999237060547,86.11111450195312
1764241701.852875,12.100000381469727,2.9100000858306885,28.299999237060547,86.11111450195312
1764241702.3828533,12.100000381469727,1.9800000190734863,28.299999237060547,86.11111450195312
