timestamp,voltage,current,percentage,temperature
1765458197508278308,11.5,1.5299999713897705,69.44444274902344,22.299999237060547
1765458264798706373,11.600000381469728,2.3399999141693115,72.22222137451172,22.399999618530277
1765458164740363275,11.300000190734863,5.070000171661377,63.88888931274414,22.799999237060547
1765457730862150306,11.699999809265137,2.130000114440918,75.0,23.5
1765457790061113538,11.699999809265137,1.0499999523162842,75.0,23.399999618530277
1765457888987746194,11.699999809265137,2.069999933242798,75.0,23.399999618530277
1765457951592724547,11.600000381469728,2.130000114440918,72.22222137451172,22.899999618530277
1765457981786822664,11.5,2.3399999141693115,69.44444274902344,23.200000762939453
1765457752708389654,11.699999809265137,1.9800000190734863,75.0,23.5
1765458132836700003,11.5,4.260000228881836,69.44444274902344,22.399999618530277
1765457710047131127,11.600000381469728,1.2599999904632568,72.22222137451172,23.5
1765457795320497743,11.600000381469728,1.8899999856948853,72.22222137451172,23.399999618530277
1765458204670572636,11.600000381469728,3.299999952316284,72.22222137451172,22.299999237060547
1765458064291820177,11.600000381469728,2.6700000762939453,72.22222137451172,22.700000762939453
1765457842746990041,11.600000381469728,2.369999885559082,72.22222137451172,23.200000762939453
1765457922811671690,11.600000381469728,3.509999990463257,72.22222137451172,23.100000381469727
1765458182337953624,11.600000381469728,3.990000009536743,72.22222137451172,22.700000762939453
1765458047518754469,11.699999809265137,1.1699999570846558,75.0,23.100000381469727
1765458059848335697,11.699999809265137,2.130000114440918,75.0,23.100000381469727
1765458017932417072,11.600000381469728,2.609999895095825,72.22222137451172,22.799999237060547
1765457832295663087,11.5,2.220000028610229,69.44444274902344,23.200000762939453
1765457926462111610,11.600000381469728,1.1100000143051147,72.22222137451172,23.299999237060547
1765458140918546616,11.699999809265137,2.009999990463257,75.0,22.799999237060547
1765458172286038012,11.5,3.7200000286102295,69.44444274902344,22.299999237060547
1765457947359891189,11.600000381469728,2.940000057220459,72.22222137451172,22.899999618530277
1765458022863176943,11.699999809265137,1.2300000190734863,75.0,23.200000762939453
1765458025293732221,11.5,1.409999966621399,69.44444274902344,22.600000381469727
1765457724169141694,11.699999809265137,2.3399999141693115,75.0,23.100000381469727
1765457719731651647,11.699999809265137,1.0199999809265137,75.0,23.200000762939453
1765457888559834840,11.699999809265137,2.0999999046325684,75.0,23.299999237060547
1765457961950046033,11.699999809265137,2.25,75.0,23.299999237060547
1765457945205410625,11.699999809265137,2.039999961853028,75.0,23.299999237060547
1765458176025341922,11.5,1.7699999809265137,69.44444274902344,22.399999618530277
1765458199543237901,11.600000381469728,1.9800000190734863,72.22222137451172,22.600000381469727
1765457706879661895,11.699999809265137,2.5199999809265137,75.0,23.100000381469727
1765457762723767644,11.699999809265137,1.0199999809265137,75.0,23.100000381469727
1765458248854761234,11.600000381469728,3.2699999809265137,72.22222137451172,22.200000762939453
1765457835110571915,11.699999809265137,1.919999957084656,75.0,23.399999618530277
1765457992202226032,11.699999809265137,2.039999961853028,75.0,23.200000762939453
1765457753759476797,11.699999809265137,1.919999957084656,75.0,23.5
1765457773977893625,11.800000190734863,2.640000104904175,77.77777862548828,23.399999618530277
1765458114565512769,11.600000381469728,4.320000171661377,72.22222137451172,22.899999618530277
1765458304549816686,11.5,2.490000009536743,69.44444274902344,22.299999237060547
1765458184377070334,11.699999809265137,2.309999942779541,75.0,22.700000762939453
1765457720274500854,11.800000190734863,3.0299999713897705,77.77777862548828,23.5
1765457785526357284,11.600000381469728,2.369999885559082,72.22222137451172,23.100000381469727
1765457871870799382,11.600000381469728,3.539999961853028,72.22222137451172,23.299999237060547
1765458293635698856,11.600000381469728,2.369999885559082,72.22222137451172,22.399999618530277
1765457857670035525,11.600000381469728,1.2000000476837158,72.22222137451172,23.299999237060547
1765458006693490014,11.600000381469728,2.4600000381469727,72.22222137451172,23.200000762939453
1765457722073492853,11.699999809265137,3.660000085830689,75.0,23.100000381469727
1765458027104640407,11.600000381469728,1.7999999523162842,72.22222137451172,22.600000381469727
1765458242941993757,11.5,4.170000076293945,69.44444274902344,22.200000762939453
1765458105717462723,11.699999809265137,2.3399999141693115,75.0,22.899999618530277
1765458192270203965,11.5,4.170000076293945,69.44444274902344,22.600000381469727
1765457963897653094,11.600000381469728,2.7300000190734863,72.22222137451172,22.899999618530277
1765458079237256780,11.600000381469728,2.5199999809265137,72.22222137451172,22.5
1765457827537119471,11.600000381469728,2.4600000381469727,72.22222137451172,23.200000762939453
1765457942007799903,11.600000381469728,2.190000057220459,72.22222137451172,23.0
1765458095058095891,11.600000381469728,2.2799999713897705,72.22222137451172,23.0
1765458320381180204,11.600000381469728,2.549999952316284,72.22222137451172,22.399999618530277
1765458288557721806,11.600000381469728,2.369999885559082,72.22222137451172,22.299999237060547
1765458079396554352,11.699999809265137,0.4199999868869781,75.0,23.100000381469727
1765458107558932183,11.5,3.630000114440918,69.44444274902344,22.899999618530277
1765458306045607823,11.399999618530272,4.380000114440918,66.66666412353516,22.100000381469727
1765457846569347105,11.699999809265137,1.2899999618530271,75.0,23.299999237060547
1765457704586955584,11.699999809265137,1.1699999570846558,75.0,23.299999237060547
1765458079811356937,11.600000381469728,1.7100000381469729,72.22222137451172,23.100000381469727
1765457747086229089,11.699999809265137,2.009999990463257,75.0,23.5
1765457943154703384,11.600000381469728,1.950000047683716,72.22222137451172,23.299999237060547
1765458178458658780,11.699999809265137,2.039999961853028,75.0,22.700000762939453
1765458243774175175,11.5,4.079999923706055,69.44444274902344,22.5
1765458099780497504,11.699999809265137,2.3399999141693115,75.0,23.100000381469727
1765458227157274046,11.399999618530272,3.809999942779541,66.66666412353516,22.200000762939453
1765457769908965301,11.600000381469728,3.359999895095825,72.22222137451172,23.100000381469727
1765458255240697488,11.5,2.6700000762939453,69.44444274902344,22.200000762939453
1765457820239770741,11.600000381469728,3.119999885559082,72.22222137451172,23.100000381469727
1765458120106499151,11.699999809265137,1.590000033378601,75.0,22.899999618530277
1765457859335715177,11.699999809265137,1.0800000429153442,75.0,23.299999237060547
1765458008313363178,11.5,2.759999990463257,69.44444274902344,22.899999618530277
1765457726705198354,11.600000381469728,3.119999885559082,72.22222137451172,23.5
1765458119603063735,11.699999809265137,2.1600000858306885,75.0,22.899999618530277
1765457704737836160,11.699999809265137,0.9300000071525574,75.0,23.299999237060547
1765457747517301703,11.699999809265137,2.0999999046325684,75.0,23.5
1765457826041437298,11.5,1.4700000286102295,69.44444274902344,23.200000762939453
1765458012222758157,11.699999809265137,1.0199999809265137,75.0,23.299999237060547
1765458314909348031,11.600000381469728,2.700000047683716,72.22222137451172,22.200000762939453
1765457745354375726,11.699999809265137,1.919999957084656,75.0,23.5
1765458281647784944,11.600000381469728,1.0499999523162842,72.22222137451172,22.399999618530277
1765458070904271089,11.600000381469728,2.8499999046325684,72.22222137451172,22.600000381469727
1765457768458662505,11.699999809265137,1.1399999856948853,75.0,23.100000381469727
1765458024790385934,11.5,4.800000190734863,69.44444274902344,22.600000381469727
1765458077759756104,11.600000381469728,1.7400000095367432,72.22222137451172,22.5
1765458258842815738,11.600000381469728,2.609999895095825,72.22222137451172,22.299999237060547
1765457748724391872,11.699999809265137,2.130000114440918,75.0,23.100000381469727
1765458099410808950,11.600000381469728,2.7300000190734863,72.22222137451172,22.5
1765458175160182900,11.5,3.180000066757202,69.44444274902344,22.600000381469727
1765457897299579394,11.600000381469728,2.130000114440918,72.22222137451172,23.200000762939453
1765457784462920351,11.699999809265137,1.3200000524520874,75.0,23.399999618530277
1765458151105867709,11.5,2.549999952316284,69.44444274902344,22.299999237060547
1765458178000623861,11.600000381469728,2.430000066757202,72.22222137451172,22.299999237060547
1765458302033023026,11.600000381469728,2.309999942779541,72.22222137451172,22.299999237060547
1765458180194856987,11.5,1.7400000095367432,69.44444274902344,22.299999237060547
1765457690797724737,11.800000190734863,2.190000057220459,77.77777862548828,23.5
1765458107558924965,11.399999618530272,5.25,66.66666412353516,22.399999618530277
1765457940604497487,11.600000381469728,2.940000057220459,72.22222137451172,23.299999237060547
1765457971861658429,11.600000381469728,2.5199999809265137,72.22222137451172,22.899999618530277
1765457919731299253,11.600000381469728,2.9100000858306885,72.22222137451172,23.399999618530277
1765457734100740211,11.699999809265137,1.7100000381469729,75.0,23.100000381469727
1765458086278699646,11.699999809265137,3.3299999237060547,75.0,23.100000381469727
1765458255872207113,11.600000381469728,2.220000028610229,72.22222137451172,22.5
1765457897301707153,11.699999809265137,1.6799999475479126,75.0,23.399999618530277
1765458016861761511,11.600000381469728,2.4600000381469727,72.22222137451172,22.799999237060547
1765457920108772096,11.600000381469728,1.6200000047683716,72.22222137451172,23.0
1765458147458421215,11.699999809265137,3.4800000190734863,75.0,22.899999618530277
1765458283773696244,11.699999809265137,2.190000057220459,75.0,22.399999618530277
1765457771920480491,11.600000381469728,2.789999961853028,72.22222137451172,23.100000381469727
1765458084757708814,11.600000381469728,1.9800000190734863,72.22222137451172,23.0
1765458073628612294,11.600000381469728,3.450000047683716,72.22222137451172,22.5
1765457996683337665,11.699999809265137,2.069999933242798,75.0,23.299999237060547
1765457751083430104,11.699999809265137,1.919999957084656,75.0,23.5
1765457831753142129,11.600000381469728,1.9800000190734863,72.22222137451172,23.299999237060547
1765458234591801095,11.5,2.819999933242798,69.44444274902344,22.200000762939453
1765457700062399778,11.699999809265137,2.1600000858306885,75.0,23.5
1765458039058015722,11.699999809265137,1.2899999618530271,75.0,22.700000762939453
1765458084754340300,11.5,5.039999961853027,69.44444274902344,22.5
1765458131038485576,11.5,4.019999980926514,69.44444274902344,22.899999618530277
1765457813551893238,11.600000381469728,2.009999990463257,72.22222137451172,23.200000762939453
1765458144963218930,11.600000381469728,2.490000009536743,72.22222137451172,22.299999237060547
1765457988893279431,11.600000381469728,1.7400000095367432,72.22222137451172,23.200000762939453
1765458272795258564,11.600000381469728,2.549999952316284,72.22222137451172,22.299999237060547
1765457722073499315,11.800000190734863,2.819999933242798,77.77777862548828,23.5
1765458036364498418,11.699999809265137,3.2100000381469727,75.0,22.700000762939453
1765457960996579521,11.600000381469728,2.640000104904175,72.22222137451172,22.899999618530277
1765458031022607813,11.699999809265137,2.3399999141693115,75.0,23.100000381469727
1765457904536137503,11.5,2.4600000381469727,69.44444274902344,23.200000762939453
1765458170362935443,11.600000381469728,3.119999885559082,72.22222137451172,22.700000762939453
1765457808383031558,11.600000381469728,2.130000114440918,72.22222137451172,23.100000381469727
1765458050990299402,11.699999809265137,3.839999914169312,75.0,23.100000381469727
1765457971445933854,11.600000381469728,2.400000095367432,72.22222137451172,22.899999618530277
1765458038668627884,11.699999809265137,1.2300000190734863,75.0,22.700000762939453
1765457963537038230,11.600000381469728,2.220000028610229,72.22222137451172,23.299999237060547
1765457834358359858,11.600000381469728,1.950000047683716,72.22222137451172,23.200000762939453
1765458160390963159,11.5,2.069999933242798,69.44444274902344,22.299999237060547
1765457712664839549,11.800000190734863,1.1699999570846558,77.77777862548828,23.5
1765458080932904576,11.699999809265137,2.220000028610229,75.0,23.0
1765457888987742022,11.600000381469728,2.25,72.22222137451172,23.200000762939453
1765458191795282990,11.699999809265137,4.230000019073486,75.0,22.600000381469727
1765457968313571806,11.699999809265137,2.25,75.0,23.299999237060547
1765458294854451391,11.5,1.950000047683716,69.44444274902344,22.200000762939453
1765457677791707237,11.699999809265137,0.9900000095367432,75.0,23.600000381469727
1765457714508086507,11.699999809265137,1.350000023841858,75.0,23.200000762939453
1765457933344944732,11.699999809265137,1.7999999523162842,75.0,23.299999237060547
1765457920644732963,11.600000381469728,2.009999990463257,72.22222137451172,23.299999237060547
1765458324268578298,11.5,3.0,69.44444274902344,22.200000762939453
1765458127954092239,11.699999809265137,2.130000114440918,75.0,22.899999618530277
1765458322493922915,11.5,2.400000095367432,69.44444274902344,22.200000762939453
1765458341428269119,11.5,4.110000133514404,69.44444274902344,22.200000762939453
1765457844141129186,11.699999809265137,2.039999961853028,75.0,23.299999237060547
1765458227157290710,11.600000381469728,2.609999895095825,72.22222137451172,22.5
1765457754953355449,11.699999809265137,2.1600000858306885,75.0,23.5
1765457765731537614,11.800000190734863,1.0499999523162842,77.77777862548828,23.5
1765457818311684749,11.699999809265137,1.950000047683716,75.0,23.299999237060547
1765458205628019467,11.600000381469728,1.8899999856948853,72.22222137451172,22.600000381469727
1765457753759469125,11.699999809265137,2.369999885559082,75.0,23.100000381469727
1765457748724403396,11.800000190734863,2.0999999046325684,77.77777862548828,23.5
1765458328570346814,11.600000381469728,1.649999976158142,72.22222137451172,22.200000762939453
1765457840971605881,11.600000381469728,2.309999942779541,72.22222137451172,23.399999618530277
1765458093796795474,11.5,5.010000228881836,69.44444274902344,22.5
1765458036373996124,11.699999809265137,2.700000047683716,75.0,23.200000762939453
1765457966840191818,11.699999809265137,2.130000114440918,75.0,23.299999237060547
1765458308328859944,11.5,2.3399999141693115,69.44444274902344,22.100000381469727
1765458093154451661,11.5,4.050000190734863,69.44444274902344,23.0
1765457869826388659,11.699999809265137,3.390000104904175,75.0,23.299999237060547
1765458175826283711,11.5,3.2699999809265137,69.44444274902344,22.600000381469727
1765457883778508238,11.699999809265137,1.9800000190734863,75.0,23.299999237060547
1765458013775148806,11.600000381469728,2.400000095367432,72.22222137451172,22.799999237060547
1765457974448794229,11.600000381469728,3.4800000190734863,72.22222137451172,23.299999237060547
1765457675259802481,11.800000190734863,1.1699999570846558,77.77777862548828,23.600000381469727
1765458041560667613,11.399999618530272,2.549999952316284,66.66666412353516,22.700000762939453
1765457809210207194,11.699999809265137,2.009999990463257,75.0,23.399999618530277
1765457780859063865,11.699999809265137,1.950000047683716,75.0,23.399999618530277
1765458067461401112,11.600000381469728,2.400000095367432,72.22222137451172,22.600000381469727
1765457755347727967,11.699999809265137,1.9800000190734863,75.0,23.5
1765458166801448170,11.399999618530272,2.400000095367432,66.66666412353516,22.299999237060547
1765457882687607114,11.699999809265137,1.950000047683716,75.0,23.299999237060547
1765458349827262399,11.699999809265137,1.3799999952316284,75.0,22.299999237060547
1765457889611006696,11.699999809265137,2.069999933242798,75.0,23.399999618530277
1765457896713671696,11.699999809265137,2.130000114440918,75.0,23.399999618530277
1765457773977880423,11.699999809265137,2.940000057220459,75.0,23.100000381469727
1765458314469340749,11.600000381469728,2.4600000381469727,72.22222137451172,22.399999618530277
1765458101801703768,11.699999809265137,3.0299999713897705,75.0,23.0
1765458039877490130,11.600000381469728,3.7799999713897705,72.22222137451172,23.200000762939453
1765458249521486231,11.600000381469728,1.7400000095367432,72.22222137451172,22.299999237060547
1765458018419824423,11.699999809265137,3.0899999141693115,75.0,23.200000762939453
1765458043044354081,11.399999618530272,1.649999976158142,66.66666412353516,22.700000762939453
1765457742222195359,11.699999809265137,1.649999976158142,75.0,23.5
1765458263112261665,11.600000381469728,2.25,72.22222137451172,22.399999618530277
1765457998024355999,11.600000381469728,2.400000095367432,72.22222137451172,22.899999618530277
1765457782337084483,11.699999809265137,1.7999999523162842,75.0,23.399999618530277
1765458300146219239,11.399999618530272,2.2799999713897705,66.66666412353516,22.200000762939453
1765457767710746654,11.699999809265137,1.2899999618530271,75.0,23.100000381469727
1765458120971853165,11.600000381469728,3.0299999713897705,72.22222137451172,22.299999237060547
1765457674175363017,11.699999809265137,1.0499999523162842,75.0,23.399999618530277
1765458347318838272,11.699999809265137,1.350000023841858,75.0,22.299999237060547
1765457756448148599,11.600000381469728,2.309999942779541,72.22222137451172,23.100000381469727
1765457753377727126,11.600000381469728,2.4600000381469727,72.22222137451172,23.100000381469727
1765457785526378330,11.699999809265137,1.8899999856948853,75.0,23.399999618530277
1765457700793721192,11.699999809265137,1.9800000190734863,75.0,23.5
1765458064829925235,11.600000381469728,2.4600000381469727,72.22222137451172,22.600000381469727
1765457704805143561,11.800000190734863,0.9900000095367432,77.77777862548828,23.600000381469727
1765458238142888160,11.699999809265137,1.7100000381469729,75.0,22.5
1765458212803871351,11.600000381469728,4.230000019073486,72.22222137451172,22.600000381469727
1765457876337766103,11.600000381469728,3.150000095367432,72.22222137451172,23.200000762939453
1765458217816112353,11.600000381469728,3.930000066757202,72.22222137451172,22.600000381469727
1765458142899576360,11.399999618530272,1.409999966621399,66.66666412353516,22.299999237060547
1765458296371850074,11.300000190734863,4.53000020980835,63.88888931274414,22.200000762939453
1765457703987839094,11.699999809265137,0.5699999928474426,75.0,23.600000381469727
1765458243348780718,11.5,3.9600000381469727,69.44444274902344,22.5
1765458081421566653,11.600000381469728,2.3399999141693115,72.22222137451172,22.5
1765458309385600263,11.600000381469728,2.5799999237060547,72.22222137451172,22.299999237060547
1765457903349608076,11.600000381469728,2.700000047683716,72.22222137451172,23.200000762939453
1765457999351677544,11.600000381469728,1.7699999809265137,72.22222137451172,22.899999618530277
1765457851503073919,11.699999809265137,2.220000028610229,75.0,23.299999237060547
1765458302599232699,11.5,2.3399999141693115,69.44444274902344,22.299999237060547
1765457921253620231,11.600000381469728,2.5799999237060547,72.22222137451172,23.100000381469727
1765458105984823033,11.699999809265137,1.3799999952316284,75.0,22.899999618530277
1765457754289548358,11.699999809265137,2.009999990463257,75.0,23.5
1765457830235902104,11.600000381469728,1.350000023841858,72.22222137451172,23.200000762939453
1765457932763444325,11.600000381469728,2.369999885559082,72.22222137451172,23.0
1765458000400099980,11.600000381469728,2.759999990463257,72.22222137451172,22.899999618530277
1765458313401554625,11.5,3.7799999713897705,69.44444274902344,22.200000762939453
1765457991031416329,11.5,1.0800000429153442,69.44444274902344,22.899999618530277
1765458110694577283,11.5,2.009999990463257,69.44444274902344,22.399999618530277
1765457819379136715,11.699999809265137,0.8399999737739563,75.0,23.299999237060547
1765457695282268434,11.699999809265137,1.950000047683716,75.0,23.5
1765457856623879301,11.699999809265137,1.2000000476837158,75.0,23.299999237060547
1765458330598146905,11.5,2.549999952316284,69.44444274902344,22.200000762939453
1765458331100004107,11.600000381469728,2.5199999809265137,72.22222137451172,22.399999618530277
1765458275939827121,11.600000381469728,3.0299999713897705,72.22222137451172,22.299999237060547
1765457994795580579,11.600000381469728,2.4600000381469727,72.22222137451172,22.899999618530277
1765458222883253473,11.5,4.320000171661377,69.44444274902344,22.200000762939453
1765458057837246683,11.699999809265137,2.069999933242798,75.0,23.100000381469727
1765458206201800792,11.600000381469728,3.180000066757202,72.22222137451172,22.200000762939453
1765457817158330696,11.5,1.950000047683716,69.44444274902344,23.100000381469727
1765458138642552057,11.600000381469728,4.050000190734863,72.22222137451172,22.299999237060547
1765458278027683776,11.5,2.940000057220459,69.44444274902344,22.299999237060547
1765457803946391287,11.699999809265137,2.039999961853028,75.0,23.399999618530277
1765457769347820671,11.800000190734863,1.1100000143051147,77.77777862548828,23.399999618530277
1765458289019381572,11.699999809265137,2.430000066757202,75.0,22.399999618530277
1765458079396534778,11.600000381469728,3.9600000381469727,72.22222137451172,22.5
1765457744839159488,11.699999809265137,1.7100000381469729,75.0,23.5
1765457691543220905,11.699999809265137,2.009999990463257,75.0,23.5
1765457997289243553,11.699999809265137,2.309999942779541,75.0,23.200000762939453
1765458275170549170,11.699999809265137,1.590000033378601,75.0,22.399999618530277
1765457689408646742,11.800000190734863,2.039999961853028,77.77777862548828,23.5
1765457931939304535,11.600000381469728,2.430000066757202,72.22222137451172,23.0
1765458075190040922,11.699999809265137,4.349999904632568,75.0,23.100000381469727
1765457763951727174,11.800000190734863,1.0800000429153442,77.77777862548828,23.5
1765458032023033111,11.399999618530272,4.380000114440918,66.66666412353516,22.799999237060547
1765458072340652986,11.600000381469728,2.609999895095825,72.22222137451172,22.600000381469727
1765457805805609365,11.699999809265137,2.130000114440918,75.0,23.299999237060547
1765458115788708934,11.600000381469728,2.1600000858306885,72.22222137451172,22.5
1765457853259813492,11.600000381469728,2.190000057220459,72.22222137451172,23.200000762939453
1765457932763452344,11.600000381469728,1.919999957084656,72.22222137451172,23.299999237060547
1765458170917563991,11.300000190734863,4.170000076293945,63.88888931274414,22.299999237060547
1765458159315639187,11.300000190734863,4.559999942779541,63.88888931274414,22.299999237060547
1765457744839100128,11.600000381469728,2.190000057220459,72.22222137451172,23.100000381469727
1765457906116394555,11.699999809265137,1.830000042915344,75.0,23.399999618530277
1765457727159822417,11.600000381469728,2.490000009536743,72.22222137451172,23.5
1765457869445272328,11.600000381469728,1.3200000524520874,72.22222137451172,23.299999237060547
1765457713244856268,11.699999809265137,1.2000000476837158,75.0,23.200000762939453
1765458245690764434,11.5,3.839999914169312,69.44444274902344,22.200000762939453
1765457820746580362,11.600000381469728,3.509999990463257,72.22222137451172,23.200000762939453
1765457772438896837,11.699999809265137,1.8600000143051147,75.0,23.399999618530277
1765457815106039180,11.600000381469728,2.25,72.22222137451172,23.200000762939453
1765458212268398593,11.600000381469728,4.260000228881836,72.22222137451172,22.600000381469727
1765458054369726116,11.699999809265137,1.4700000286102295,75.0,22.700000762939453
1765457891967841206,11.5,2.009999990463257,69.44444274902344,23.200000762939453
1765457725880873664,11.600000381469728,1.8899999856948853,72.22222137451172,23.100000381469727
1765457822122015805,11.600000381469728,3.119999885559082,72.22222137451172,23.200000762939453
1765457855713508236,11.600000381469728,3.690000057220459,72.22222137451172,23.200000762939453
1765458295649072239,11.5,4.679999828338623,69.44444274902344,22.200000762939453
1765457829926635140,11.699999809265137,2.970000028610229,75.0,23.299999237060547
1765457810372034174,11.600000381469728,2.190000057220459,72.22222137451172,23.200000762939453
1765457754289535389,11.699999809265137,2.5199999809265137,75.0,23.100000381469727
1765457833515698275,11.600000381469728,2.1600000858306885,72.22222137451172,23.399999618530277
1765458261988318090,11.600000381469728,3.240000009536743,72.22222137451172,22.100000381469727
1765457894721536902,11.600000381469728,2.309999942779541,72.22222137451172,23.200000762939453
1765457687842076347,11.699999809265137,2.039999961853028,75.0,23.5
1765457828088826973,11.5,2.430000066757202,69.44444274902344,23.200000762939453
1765458105717455832,11.600000381469728,2.430000066757202,72.22222137451172,22.399999618530277
1765457727734389116,11.800000190734863,1.409999966621399,77.77777862548828,23.5
1765458348291179322,11.600000381469728,1.409999966621399,72.22222137451172,22.200000762939453
1765457892790908329,11.600000381469728,2.430000066757202,72.22222137451172,23.200000762939453
1765457882687599085,11.5,2.069999933242798,69.44444274902344,23.299999237060547
1765457901546289314,11.600000381469728,2.069999933242798,72.22222137451172,23.399999618530277
1765458335399047073,11.5,3.930000066757202,69.44444274902344,22.200000762939453
1765457884294361010,11.699999809265137,3.0899999141693115,75.0,23.299999237060547
1765457715517779152,11.699999809265137,1.1699999570846558,75.0,23.200000762939453
1765458013775155610,11.699999809265137,2.400000095367432,75.0,23.299999237060547
1765457812485722885,11.699999809265137,2.069999933242798,75.0,23.399999618530277
1765458345828683137,11.600000381469728,2.700000047683716,72.22222137451172,22.200000762939453
1765457740673120882,11.600000381469728,2.430000066757202,72.22222137451172,23.100000381469727
1765457806811100038,11.699999809265137,3.119999885559082,75.0,23.299999237060547
1765458345828688515,11.600000381469728,2.4600000381469727,72.22222137451172,22.299999237060547
1765458252454450496,11.600000381469728,3.2100000381469727,72.22222137451172,22.299999237060547
1765458294359726768,11.600000381469728,2.2799999713897705,72.22222137451172,22.399999618530277
1765457993044444262,11.600000381469728,3.630000114440918,72.22222137451172,23.299999237060547
1765458002960835766,11.699999809265137,2.1600000858306885,75.0,23.299999237060547
1765458116273105393,11.699999809265137,1.7999999523162842,75.0,22.899999618530277
1765457677182813336,11.699999809265137,3.9600000381469727,75.0,23.399999618530277
1765458199543135453,11.399999618530272,2.430000066757202,66.66666412353516,22.299999237060547
1765457788578105503,11.699999809265137,1.919999957084656,75.0,23.399999618530277
1765458336630574688,11.600000381469728,2.309999942779541,72.22222137451172,22.200000762939453
1765457773595977800,11.699999809265137,1.5299999713897705,75.0,23.399999618530277
